x,y,z,r,c
7.70835,3.09869,0.818971,0.336778,0
3.0543,3.46413,4.84641,0.618887,0
7.93387,6.75474,9.47974,0.26744,1
6.77986,4.93895,8.16058,0.453191,0
3.12364,6.92424,9.05879,0.148128,0
4.40818,4.90591,7.99503,0.417316,1
3.64865,5.25772,6.10308,0.239256,1
5,5,5,0.138163,0
