x,y,z,r,c
7.73938,3.20965,0.729163,0.336778,0
2.5871,3.32469,3.50946,0.618887,0
3.57541,4.81392,9.62348,0.138163,0
5.87036,5.52662,8.90034,0.157527,0
4.04838,5.53285,5.68992,0.143016,0
5,5,5,0.487265,0
