x,y,z,r,c
4.07071,8.84721,4.54208,0.407611,1
5.64897,5.59324,8.97021,0.253111,0
3.94784,5.74098,7.34583,0.342164,1
2.3221,7.11405,6.44674,0.421314,0
5.93768,5.12171,7.55412,0.286575,0
5.10258,3.19787,7.8437,0.101511,1
5.09869,5.07977,5.01117,0.325135,0
