x,y,z,r,c
8.34184,3.30817,2.42891,0.336778,0
7.06753,1.84944,4.86984,0.345613,1
5.56572,0.579923,1.79223,0.477972,0
1.30097,4.96889,0.983849,0.288162,1
8.15078,6.33906,6.96729,0.344453,1
6.11946,7.28777,6.09335,0.131068,0
7.42191,3.78732,3.64222,0.520759,1
4.70476,5.99642,6.50724,0.414615,0
4.88207,3.90037,6.45243,0.300781,0
5,5,5,0.101801,1
