x,y,z,r,c
8.28958,3.15297,1.57734,0.336778,0
4.76069,3.15436,4.20062,0.345613,1
1.59195,5.9504,5.82835,0.157192,0
5.47516,1.4338,4.34197,0.477972,0
1.51839,6.12703,6.49234,0.288162,1
2.94204,4.44067,9.50754,0.198895,1
4.88476,2.55857,5.47281,0.433872,0
5.22052,6.22834,7.06348,0.528449,1
5.33559,4.23275,6.62676,0.434941,0
5.30772,5.35448,5.55976,0.218015,1
