x,y,z,r,c
7.96676,3.22115,0.738166,0.336778,0
4.32753,3.92919,6.73569,0.345613,1
0.907524,8.86907,2.77247,0.290161,0
4.47238,5.54885,6.59259,0.157192,0
0.355632,1.64399,6.54545,0.28862,1
5.55216,4.55091,5.7361,0.223951,0
5.36389,4.51685,5.56581,0.103647,1
