x,y,z,r,c
4.00859,8.94985,4.86876,0.407611,1
5.04811,5.74691,7.56455,0.342164,1
1.61824,7.65419,6.73905,0.421314,0
6.25977,5.10278,8.3087,0.286575,0
5.47221,5.40055,5.13852,0.3478,0
5,5,5,0.430164,0
