x,y,z,r,c
8.36236,3.22936,2.15255,0.336778,0
6.40234,2.38013,4.63372,0.345613,1
0.357931,7.56271,7.80728,0.157192,0
5.56845,0.737904,2.55835,0.477972,0
1.42688,5.08588,2.36451,0.288162,1
7.15934,5.84974,5.97798,0.344453,1
5.52754,6.39541,5.40739,0.131068,0
5.93775,4.44685,4.43092,0.520759,1
5,5,5,0.414615,0
