x,y,z,r,c
8.26878,3.14594,1.42559,0.336778,0
4.43461,3.35756,4.38558,0.345613,1
2.02841,5.38782,6.2639,0.157192,0
4.95454,0.289356,4.01109,0.223951,0
5.42443,1.6954,4.71516,0.477972,0
1.60072,6.4563,6.40603,0.288162,1
3.51239,4.64776,8.40195,0.198895,1
5.0017,3.51142,5.41032,0.433872,0
5.08869,5.54959,5.85934,0.528449,1
5,5,5,0.434941,0
