x,y,z,r,c
3.95651,9.07621,6.11149,0.407611,1
6.47455,6.12183,7.98937,0.286575,0
7.77717,9.05082,7.64952,0.3478,0
5.72986,0.674445,6.58975,0.430164,0
4.32862,6.9384,9.75532,0.220792,1
7.01278,5.52612,5.68652,0.56791,1
2.34535,3.66898,8.20395,0.37105,0
4.52568,5.84598,6.20225,0.573312,1
5,5,5,0.409809,0
