x,y,z,r,c
7.80217,1.09467,5.16186,0.345613,1
9.10471,7.04626,8.85247,0.344453,1
7.12609,8.36848,7.59482,0.131068,0
4.40197,7.10875,8.56272,0.414615,0
4.80934,1.00314,9.0145,0.300781,0
5.72614,4.62106,6.77973,0.507346,0
8.8919,3.24391,2.85226,0.620168,1
4.70477,4.46623,6.15801,0.332658,1
5,5,5,0.514197,1
