x,y,z,r,c
7.72719,3.18859,0.740273,0.336778,0
2.71278,3.36125,3.88085,0.618887,0
0.766601,5.73235,7.99537,0.239256,1
4.00879,4.83869,8.67281,0.138163,0
3.9567,3.92575,8.52732,0.415378,1
5.45176,5.27322,7.01704,0.157527,0
5,5,5,0.143016,0
