x,y,z,r,c
8.35626,9.20455,9.44308,0.288971,0
3.83709,5.01965,6.34257,0.263823,1
6.65914,5.71264,6.84683,0.370302,1
6.07901,3.86543,6.39662,0.207562,1
5,5,5,0.546028,1
