x,y,z,r,c
8.27569,3.14832,1.4752,0.336778,0
4.53607,3.27798,4.31113,0.345613,1
1.89958,5.5245,6.08897,0.157192,0
5.44269,1.60346,4.59539,0.477972,0
1.54975,6.39752,6.47692,0.288162,1
3.30336,4.58266,8.81878,0.198895,1
4.97029,3.19138,5.45832,0.433872,0
5.13383,5.79749,6.27904,0.528449,1
5.128,4.71139,5.56234,0.434941,0
