x,y,z,r,c
8.31438,3.16141,1.79122,0.336778,0
5.22072,2.95351,4.13971,0.345613,1
0.924501,6.96967,6.52607,0.157192,0
5.52644,1.13834,3.77183,0.477972,0
1.60238,5.39864,5.12744,0.288162,1
4.66564,1.41397,5.12432,0.433872,0
5.39067,6.91533,8.55039,0.528449,1
5.58475,3.60017,8.49868,0.434941,0
6.40408,6.53569,7.87254,0.218015,1
6.08726,2.93029,5.07969,0.53054,0
5.17521,5.51372,5.92853,0.508353,1
