x,y,z,r,c
1.58981,5.28295,7.82233,0.263823,1
5.89412,3.85069,7.86971,0.650478,0
5.41118,6.03744,6.89643,0.271392,0
5.14068,3.72264,5.5453,0.575555,0
4.93693,5.36836,4.75015,0.407611,1
