x,y,z,r,c
4.00275,9.15745,6.68686,0.407611,1
6.51386,6.26028,7.39078,0.286575,0
8.31135,5.85249,6.8725,0.56791,1
3.54526,7.1537,8.39873,0.573312,1
2.23647,4.44102,7.87855,0.409809,0
5.52292,5.28038,6.12978,0.353014,1
5,5,5,0.481802,1
