x,y,z,r,c
8.31899,0.463706,5.38228,0.345613,1
6.54949,3.93903,8.501,0.507346,0
4.06615,2.96714,9.056,0.332658,1
4.18929,4.6632,8.22669,0.514197,1
3.68895,4.56473,7.17169,0.529182,1
4.95976,4.84971,5.25086,0.397784,1
