x,y,z,r,c
8.22844,3.14361,1.25247,0.336778,0
4.07031,3.69374,4.66421,0.345613,1
2.67546,5.09029,6.93955,0.157192,0
4.93409,1.01372,4.92011,0.223951,0
0.530728,1.7752,1.31825,0.381823,0
5.33496,2.14209,5.14751,0.477972,0
1.85871,6.4548,6.01654,0.288162,1
3.79887,5.60222,7.68755,0.425999,0
4.42572,4.89156,6.28112,0.198895,1
5,5,5,0.433872,0
