x,y,z,r,c
8.25733,0.538743,5.36004,0.345613,1
8.1035,9.19553,9.66899,0.131068,0
6.48183,4.02903,8.35045,0.507346,0
4.12974,3.14837,8.74837,0.332658,1
4.15981,4.72897,7.75888,0.514197,1
4.08551,4.70247,6.53353,0.529182,1
5,5,5,0.397784,1
