x,y,z,r,c
8.15697,3.16412,1.07708,0.336778,0
3.60241,3.80549,5.04597,0.345613,1
3.5977,5.0718,7.26579,0.157192,0
5.14419,2.03864,5.64289,0.223951,0
1.5613,2.5058,3.06305,0.381823,0
5.25882,2.94707,5.45143,0.477972,0
2.35116,6.1441,5.57932,0.288162,1
5.03385,4.25793,5.86738,0.335511,0
5.17264,4.58603,6.06064,0.382693,0
