x,y,z,r,c
4.18874,8.64094,4.17681,0.407611,1
5.10125,5.58619,7.60134,0.253111,0
3.23854,5.34436,7.59882,0.342164,1
1.1246,1.15553,7.9411,0.192578,0
8.0952,9.0079,9.26578,0.154811,0
3.44209,6.23976,5.93445,0.421314,0
3.94141,5.00172,7.80479,0.248457,0
5.20158,5.03676,5.63976,0.286575,0
