x,y,z,r,c
8.14412,3.16846,1.04042,0.336778,0
3.58301,3.82749,5.16959,0.345613,1
3.71902,5.12062,7.30578,0.157192,0
5.19414,2.23006,5.73514,0.223951,0
1.79949,2.67637,3.35664,0.381823,0
5.24673,3.12333,5.46552,0.477972,0
2.55446,6.01928,5.50039,0.288162,1
5.06378,4.48442,5.62424,0.335511,0
5,5,5,0.382693,0
