x,y,z,r,c
4.02788,9.22452,6.98831,0.407611,1
6.54854,6.20502,6.91594,0.286575,0
8.81951,6.07296,7.7381,0.56791,1
3.13518,7.6545,9.42291,0.573312,1
1.108,4.27541,8.84329,0.409809,0
6.01299,5.54932,7.37146,0.353014,1
4.35288,4.37812,6.15191,0.481802,1
5,5,5,0.573708,1
