x,y,z,r,c
4.1242,8.75768,4.34586,0.407611,1
5.39279,5.52915,8.24453,0.253111,0
3.39863,5.65279,7.35172,0.342164,1
0.546624,0.518149,7.97835,0.192578,0
2.86029,6.69853,6.20838,0.421314,0
2.68686,4.87185,9.41663,0.248457,0
5.59653,5.09192,6.72577,0.286575,0
5.03488,4.36767,6.02549,0.101511,1
