x,y,z,r,c
7.94495,3.22575,0.727543,0.336778,0
7.31415,3.16978,9.26494,0.487265,0
4.44049,3.98696,6.87141,0.345613,1
1.28759,8.50072,3.00859,0.290161,0
4.54781,5.53176,6.44396,0.157192,0
1.17861,2.20894,6.42168,0.28862,1
5.37732,4.70141,5.50754,0.223951,0
5,5,5,0.103647,1
