x,y,z,r,c
8.2828,3.15072,1.52571,0.336778,0
4.64589,3.21202,4.24806,0.345613,1
1.75639,5.70843,5.93737,0.157192,0
5.45966,1.51672,4.47124,0.477972,0
1.52065,6.29125,6.51296,0.288162,1
3.113,4.51346,9.18505,0.198895,1
4.93101,2.87381,5.48147,0.433872,0
5.17728,6.023,6.67723,0.528449,1
5.23944,4.45512,6.10604,0.434941,0
5,5,5,0.218015,1
