x,y,z,r,c
4.49636,7.94811,3.87513,0.407611,1
4.08143,5.75473,6.82605,0.253111,0
7.03415,9.6955,6.94375,0.204389,1
5.14564,4.77874,6.70339,0.342164,1
3.75068,3.98034,6.00672,0.192578,0
5,5,5,0.154811,0
