x,y,z,r,c
8.3217,3.16369,1.84344,0.336778,0
5.35227,2.9224,4.17619,0.345613,1
0.817117,7.08485,6.77655,0.157192,0
5.53739,1.0721,3.61556,0.477972,0
1.58935,5.34196,4.68787,0.288162,1
4.60392,1.15451,4.97392,0.433872,0
5.42878,7.06081,8.91401,0.528449,1
5.62739,3.48332,8.93103,0.434941,0
6.6453,6.77955,8.45341,0.218015,1
6.35962,2.35846,5.00714,0.53054,0
5.37497,5.95353,6.8557,0.508353,1
5,5,5,0.344453,1
