x,y,z,r,c
4.35333,8.29408,3.94553,0.407611,1
4.4639,5.9743,6.964,0.253111,0
4.39865,4.71315,7.39532,0.342164,1
2.44287,2.63337,7.21917,0.192578,0
6.4584,6.8944,6.65247,0.154811,0
4.66372,5.26894,5.21471,0.421314,0
