x,y,z,r,c
7.49271,3.07333,1.45663,0.336778,0
6.63521,8.51232,9.49719,0.168728,1
5.512,5.51212,1.74255,0.132991,1
2.06002,3.31313,5.0478,0.241804,1
4.81561,1.72081,5.59886,0.521705,1
4.12368,3.95927,6.30918,0.618887,0
5.29851,5.77909,6.2295,0.109964,1
5,5,5,0.57673,0
