x,y,z,r,c
4.30833,8.39335,3.98929,0.407611,1
4.66399,5.94722,7.05324,0.253111,0
4.056,4.79181,7.53605,0.342164,1
2.08197,2.22956,7.48827,0.192578,0
6.89869,7.46352,7.26469,0.154811,0
4.3457,5.52355,5.41493,0.421314,0
5,5,5,0.248457,0
