x,y,z,r,c
3.95139,9.02217,5.46191,0.407611,1
7.44628,5.07419,8.5909,0.342164,1
0.663241,8.39595,7.06098,0.421314,0
6.07032,5.54132,8.73568,0.286575,0
6.87581,7.31424,6.05313,0.3478,0
5.68223,2.66041,6.29754,0.430164,0
4.57709,5.77251,6.7179,0.220792,1
5.35035,5.14316,5.09697,0.56791,1
