x,y,z,r,c
8.35338,3.28815,2.34998,0.336778,0
6.91349,1.98284,4.81468,0.345613,1
0.195659,7.73064,8.11401,0.157192,0
5.56646,0.61567,1.98579,0.477972,0
1.32993,4.99322,1.31622,0.288162,1
7.93652,6.21659,6.69608,0.344453,1
5.95966,7.07447,5.89655,0.131068,0
7.09802,3.91506,3.8032,0.520759,1
4.7684,5.77213,6.13026,0.414615,0
4.93049,4.45538,5.78316,0.300781,0
