x,y,z,r,c
7.69869,2.98204,0.999513,0.336778,0
6.23832,5.59914,0.287942,0.132991,1
3.41936,3.61096,5.62492,0.618887,0
5.70067,6.24384,8.56518,0.57673,0
6.57916,5.95304,7.11018,0.26744,1
4.65188,5.00075,8.11796,0.348344,1
5.33563,4.99574,5.63824,0.453191,0
5,5,5,0.148128,0
