x,y,z,r,c
7.58046,3.01352,1.30624,0.336778,0
5.68931,5.56354,1.28563,0.132991,1
1.23962,2.78826,4.87361,0.241804,1
3.91714,3.84759,6.21207,0.618887,0
5.57043,6.48129,7.46529,0.109964,1
5.20145,5.35763,5.96141,0.57673,0
5,5,5,0.26744,1
