x,y,z,r,c
8.06071,3.19435,0.836882,0.336778,0
3.87779,3.85448,5.99982,0.345613,1
4.12258,5.42569,7.15559,0.157192,0
5.4851,3.48275,5.99416,0.223951,0
7.76313,2.90126,8.68412,0.103647,1
3.51808,3.92439,4.65887,0.381823,0
5.09217,4.41086,5.23454,0.477972,0
5,5,5,0.288162,1
