x,y,z,r,c
8.34357,3.18236,1.99657,0.336778,0
5.85662,2.72759,4.40296,0.345613,1
0.557594,7.3526,7.37381,0.157192,0
5.56212,0.889801,3.11129,0.477972,0
1.51071,5.20784,3.47688,0.288162,1
4.37758,0.445388,4.40447,0.433872,0
6.96629,0.99321,4.5893,0.53054,0
6.21498,5.50381,5.4293,0.344453,1
5.11195,5.37965,5.05961,0.131068,0
