x,y,z,r,c
8.30701,3.15991,1.73859,0.336778,0
5.10453,2.98752,4.13084,0.345613,1
1.04938,6.82089,6.24323,0.157192,0
5.51473,1.20765,3.92255,0.477972,0
1.6039,5.48233,5.59514,0.288162,1
4.72329,1.68467,5.25175,0.433872,0
5.35001,6.76085,8.18539,0.528449,1
5.53477,3.73516,8.04344,0.434941,0
6.15209,6.2751,7.29464,0.218015,1
5.75445,3.58041,5.09379,0.53054,0
5,5,5,0.508353,1
