x,y,z,r,c
8.33667,3.17327,1.94573,0.336778,0
5.67661,2.81622,4.31936,0.345613,1
0.635125,7.27179,7.19652,0.157192,0
5.5557,0.947555,3.28542,0.477972,0
1.54247,5.25053,3.86729,0.288162,1
4.45981,0.668831,4.61281,0.433872,0
7.10131,7.22635,9.62766,0.218015,1
6.7892,1.3918,4.74779,0.53054,0
5.7738,6.71769,8.69128,0.508353,1
5.82375,5.35545,5.26788,0.344453,1
5,5,5,0.131068,0
