x,y,z,r,c
5.13649,0.646484,5.07556,0.575555,0
4.5845,7.66255,3.87451,0.407611,1
4.0888,5.53443,6.77113,0.253111,0
6.43204,8.29196,5.96476,0.204389,1
5.18153,4.92071,5.8932,0.342164,1
5,5,5,0.192578,0
