x,y,z,r,c
8.0434,3.19983,0.811569,0.336778,0
3.95576,3.84428,6.15467,0.345613,1
4.1869,5.46893,7.06208,0.157192,0
5.53011,3.73087,5.98062,0.223951,0
7.29841,3.13639,8.09726,0.103647,1
3.86189,4.17487,4.78974,0.381823,0
5.04713,4.69776,5.12725,0.477972,0
