x,y,z,r,c
8.19999,3.14995,1.18192,0.336778,0
3.85139,3.77317,4.75995,0.345613,1
3.09601,5.0258,7.12411,0.157192,0
4.99705,1.44038,5.27891,0.223951,0
0.91259,2.0445,2.06802,0.381823,0
5.29283,2.43961,5.32103,0.477972,0
1.98836,6.38537,5.82502,0.288162,1
4.25307,1.94701,5.81131,0.335511,0
6.13557,5.25279,9.35205,0.382693,0
4.36953,5.31273,6.43672,0.425999,0
5,5,5,0.198895,1
