x,y,z,r,c
7.78487,3.23361,0.711722,0.336778,0
2.31081,3.21229,2.65355,0.618887,0
1.97895,6.76971,6.92229,0.143016,0
4.67906,4.78798,6.08533,0.487265,0
5.46977,4.65377,5.73014,0.345613,1
5,5,5,0.290161,0
