x,y,z,r,c
3.94619,9.05077,5.84401,0.407611,1
6.32814,5.95662,8.23072,0.286575,0
7.4747,8.43264,6.97182,0.3478,0
5.70941,1.38651,6.56863,0.430164,0
4.363,6.51277,8.56142,0.220792,1
6.40055,5.39707,5.36816,0.56791,1
3.55823,4.27503,6.79169,0.37105,0
5,5,5,0.573312,1
