x,y,z,r,c
8.09251,3.18422,0.895809,0.336778,0
3.74294,3.88673,5.69594,0.345613,1
4.00362,5.32776,7.29596,0.157192,0
5.39382,3.02191,5.97131,0.223951,0
8.61999,2.469,9.80398,0.103647,1
2.88178,3.45987,4.31786,0.381823,0
5.16842,3.90894,5.38196,0.477972,0
3.94816,5.39974,5.20499,0.288162,1
5,5,5,0.585778,0
