x,y,z,r,c
8.36047,3.26836,2.27793,0.336778,0
6.7502,2.11714,4.75777,0.345613,1
0.246798,7.67841,8.02375,0.157192,0
5.56722,0.653686,2.17794,0.477972,0
1.36188,5.02061,1.65803,0.288162,1
7.69876,6.09263,6.43895,0.344453,1
5.80856,6.85892,5.71718,0.131068,0
6.74658,4.06506,3.98543,0.520759,1
4.82839,5.54896,5.77552,0.414615,0
5,5,5,0.300781,0
