x,y,z,r,c
3.95806,9.01561,5.33921,0.407611,1
6.98855,5.30988,8.19058,0.342164,1
0.835282,8.26148,7.01164,0.421314,0
6.12466,5.35637,8.84911,0.286575,0
6.60412,6.85685,5.79431,0.3478,0
5.65884,3.1728,6.12096,0.430164,0
4.66387,5.53339,6.14964,0.220792,1
5,5,5,0.56791,1
