x,y,z,r,c
7.90409,8.65521,8.48182,0.288971,0
4.76842,5.07259,9.17,0.375475,0
4.26284,5.00922,5.83241,0.263823,1
5.83874,5.36919,5.91284,0.370302,1
5,5,5,0.207562,1
