x,y,z,r,c
7.70554,3.01486,0.928838,0.336778,0
3.29945,3.5698,5.38736,0.618887,0
5.8219,6.45768,9.33965,0.57673,0
7.08781,6.25413,7.88678,0.26744,1
4.42429,4.94661,9.33766,0.348344,1
5.70337,5.01688,6.41162,0.453191,0
4.45281,5.64154,6.54144,0.148128,0
5,5,5,0.417316,1
