x,y,z,r,c
5.1454,0.862081,5.21556,0.575555,0
4.61906,7.50641,3.8814,0.407611,1
4.21921,3.87479,9.24754,0.593759,1
4.16107,5.41876,6.68248,0.253111,0
6.11101,7.53759,5.55656,0.204389,1
5.1114,4.98494,5.43281,0.342164,1
